Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-04-19,7.4352288246154785,17.551013946533203,91.3198013305664,7.459905347301772,17.551013946533203,91.411268046202,7.275732247199228,17.42410808250457,90.29844917420722,7.43402505260219,17.443144325188072,90.7100406718213,566924400,26468600,217947800
2010-04-20,7.360593795776367,17.281347274780273,92.13536834716797,7.50082996818253,17.541503308815486,92.21159352415123,7.311541310081794,17.233757254542216,91.36554523308517,7.479463424784002,17.519294955441588,91.8914629002494,738326400,32508800,157708000
2010-04-21,7.800865173339844,17.19251251220703,91.96768188476562,7.831861897063845,17.316246321774052,92.40213861455992,7.695838087106479,17.13223286928808,91.45699998312055,7.78822556876009,17.31307300830941,92.18871627460756,982391200,19263200,192910100
2010-04-22,8.019041061401367,17.230581283569336,92.24205017089844,8.027467461786438,17.294033015957755,92.35638208842974,7.709979563470833,17.132229161944537,90.79386526604492,7.7713711055477255,17.176645858722118,91.31978278242828,793424800,20295600,115360300
2010-04-23,8.150251388549805,17.094160079956055,92.84420776367188,8.190877482953313,17.278172306034833,92.88232034736178,8.034993046903011,17.0497433774634,91.94480545112985,8.064785194697846,17.278172306034833,92.18109300271243,796955600,21675400,177335500
2010-04-26,8.110222816467285,17.046571731567383,92.49359130859375,8.199299474342899,17.243274809101578,93.08049251484356,8.07079971153427,17.046571731567383,92.40213041475177,8.18184559556133,17.13223304200917,92.87469387337178,479068800,17890800,143457300
2010-04-27,7.885727882385254,16.773717880249023,90.30607604980469,8.060270767208896,17.0878092211051,92.48597760553079,7.839986163318328,16.764200364250474,90.1307662924241,8.043117421662314,17.024356290498783,91.96005996371757,709343600,27600400,355853300
2010-04-28,7.872485637664795,16.929187774658203,90.9920425415039,7.944709517190749,16.995812847613212,91.22070639705903,7.716299901063173,16.675377108450043,90.14599441717867,7.9221400068558925,16.818144776135135,90.74051927858935,758402400,24754600,300674100
2010-04-29,8.084343910217285,17.049739837646484,92.12010955810547,8.125270530709297,17.1925074345135,92.31066083456768,7.8848232200794355,16.99263231479403,91.51796682666526,7.915217242597978,17.0116673489021,91.54083204941458,558840800,17437600,193775000
2010-04-30,7.857138633728027,16.957731246948242,90.55760192871094,8.142425272800002,17.119535070138294,92.23445693146198,7.854430549400593,16.94186831687298,90.53473670213289,8.104507270700806,17.01166545125693,92.13536652940455,542463600,19349600,270000900
2010-05-03,8.015432357788086,17.05609130859375,91.73137664794922,8.061476230239899,17.116372169655136,91.98290571020758,7.911007156537767,16.900632815915163,90.85483967700112,7.939897681554131,17.040228369990885,90.99203681867269,454342000,16123400,182747900
2010-05-04,7.784611225128174,16.8720760345459,89.57433319091797,7.923343066024642,17.068779100737473,90.72526442248115,7.726531264211398,16.830831433319393,89.11701133276476,7.911306155645368,16.938701090959498,90.71002288044664,723819600,23282800,360353400
2010-05-05,7.703660011291504,17.02435874938965,89.04081726074219,7.7683615218646045,17.10050251916775,89.78778096599466,7.485180312894601,16.878417835101125,88.39294395990466,7.614583334040802,16.951388292245387,88.84264226707691,883103200,23670400,328973200
2010-05-06,7.410546779632568,16.59288215637207,86.08344268798828,7.771669275065405,17.195683339464548,89.1779934192927,5.996147459672492,16.24706486485857,80.0315325557755,7.638655781062392,17.027532847820094,88.61396329428818,1285860800,47912000,647356600
2010-05-07,7.097873687744141,16.71027183532715,84.80294799804688,7.420176593106852,16.764207272159712,86.71607876877943,6.777377242750421,16.351764868662382,83.39286961062008,7.3341093638539885,16.557985465278804,85.85478902871446,1676018400,43535600,637558800
2010-05-10,7.643472194671631,17.144926071166992,88.53775024414062,7.663334423631764,17.160789009888216,88.91122912770527,7.479161409384732,16.894287524471878,87.5849938364609,7.530922778240541,17.084645209655843,88.27097379785941,984306400,35311400,396159600
2010-05-11,7.719610214233398,17.008502960205078,88.2862319946289,7.821025144909377,17.154443935785554,89.45240505035865,7.538446631503075,16.973603768160903,87.5850045881353,7.578771367335434,17.01167506390697,87.70695439940343,848906800,23165200,317849800
2010-05-12,7.887229919433594,17.138566970825195,89.5209732055664,7.918527168949509,17.163947410463415,89.65055247260273,7.785213116584995,16.94820822735199,88.48437396025106,7.801462421601076,17.068768643858654,88.63681844642247,654379600,24005400,235607100
2010-05-13,7.77498197555542,16.970430374145508,88.40817260742188,7.974803208892922,17.13223427646235,89.69630115556006,7.7159979798174065,16.957739539773517,88.33195325641405,7.921236184521374,17.11637133862965,89.27708600227139,599712400,19319800,234452500
2010-05-14,7.638357162475586,16.922840118408203,86.80754089355469,7.718406363102898,17.021192268046065,87.90511813026642,7.50835304986718,16.770553738825573,86.0300942276596,7.678682705675704,16.929185535507216,87.7450557524399,759362800,25868200,345601400
2010-05-17,7.650394916534424,16.945051193237305,86.853271484375,7.709378918992802,16.989467909795856,87.28772817210151,7.454485516181054,16.767383116738348,85.19166408277539,7.664840175157492,16.96725955151658,87.04382276522283,762834800,17393400,325739800
2010-05-18,7.594421863555908,16.846696853637695,85.67188262939453,7.780701109081133,17.043401159103556,87.82130148695819,7.531224654699147,16.8403526466036,85.38986455601905,7.733454276586178,17.037055741804856,87.56214864368998,782678400,20435600,360556800
2010-05-19,7.473447322845459,16.853042602539062,85.18404388427734,7.611276002956306,16.926013087512974,85.95386685089038,7.368421028049915,16.64364866862034,84.11695557773675,7.5083559073746615,16.814971308262376,85.19166174838472,1025726800,21119200,394742700
2010-05-20,7.155054092407227,16.351768493652344,81.96753692626953,7.338323868814966,16.65634130126915,83.75871774330805,7.1084083523281265,16.348595179465743,81.91418280202288,7.279038529002818,16.65634130126915,83.36999151513196,1282915200,29290400,530418300
2010-05-21,7.292280197143555,16.367626190185547,83.16419982910156,7.357884125857998,16.408870789544753,83.36999264966389,6.962152748416716,15.958355930292175,80.30593067307021,7.006390138337344,16.129678533540243,80.72514580868686,1223891200,34233400,500909400
2010-05-24,7.425895690917969,16.32638168334961,82.09710693359375,7.550483624833846,16.45645968797563,83.37761167665218,7.410849351427251,16.186786159688435,82.02088759005186,7.4415447197174895,16.247065797351684,82.71449117599514,754238800,16832600,269823000
2010-05-25,7.379552364349365,16.05988121032715,82.18093872070312,7.425895959529735,16.094780395878036,82.2190512948451,7.136998034283251,15.84414189079843,79.55895179215145,7.202902514377713,15.980565319625837,80.11536397274753,1048006400,28693800,396505200
2010-05-26,7.346148490905762,15.888561248779297,81.6855239868164,7.587499865670888,16.14237188001476,83.4385981462275,7.335314546933092,15.844143329331605,81.44161857304444,7.525807778983023,16.12650894248715,82.68401668098983,850654000,32607800,349719300
2010-05-27,7.624212265014648,16.253408432006836,84.42185974121094,7.640463178787095,16.2597538470325,84.45234865070027,7.496615711959011,15.945662459715054,82.91269070489601,7.5414549908784965,16.056705407267923,83.22519766578797,666282400,22663600,300870500
2010-05-28,7.7304463386535645,16.307348251342773,83.36239624023438,7.806282361042011,16.481842975670816,84.3913722381975,7.624215477639038,16.18044233714175,82.96604622543236,7.8059818198605875,16.23754987750576,84.33039441820259,815614800,23577000,297933500
2010-06-01,7.8493123054504395,16.27244758605957,81.95991516113281,8.00309047685467,16.53260359729825,83.80445014549517,7.793037201103049,16.09477956437231,81.83796536650534,7.815005626101606,16.218512153831636,82.58492312340285,876472800,24274800,277909400
2010-06-02,7.943203926086426,16.62778663635254,84.09407806396484,7.968782858478242,16.62778663635254,84.1016959269588,7.834264240636347,16.234379206505295,81.94466022166263,7.960958345748541,16.351767619841347,82.37911683398448,688548000,18742200,240243700
2010-06-03,7.918226718902588,16.73565101623535,84.38369750976562,7.991353815621759,16.814966897828885,84.6504680419068,7.836672419589007,16.640472200375974,83.52240813023512,7.980218529424491,16.710269353198555,84.33796708001613,650106800,23564400,226618300
2010-06-04,7.702760696411133,16.266103744506836,81.41874694824219,7.88151600885961,16.542122717732823,83.3318833398649,7.662736484589344,16.186787850225215,81.14435265242525,7.770470859402357,16.542122717732823,82.78309474823104,758304400,23942800,398475600
2010-06-07,7.551690578460693,16.116985321044922,80.405029296875,7.798758744994323,16.339070009833357,82.02090650229988,7.5399534001222905,16.107467803469365,80.34405729708057,7.772878451582945,16.253408720860783,81.7083995620087,886942000,20177800,264609100
2010-06-08,7.503236293792725,16.358110427856445,81.26630401611328,7.637754931253794,16.440598425168652,81.42636637779248,7.3924917389926526,16.02815601807862,79.7647591465798,7.620902132147273,16.113817328901582,80.46598639255429,1000770400,22429800,357774300
2010-06-09,7.318761825561523,16.291484832763672,80.83186340332031,7.5805772714908075,16.450116627475154,82.53157773478009,7.297396089573973,16.23437728984637,80.48886757584592,7.567636327743872,16.35811110634355,81.73888363271385,854630000,17645800,268023300
2010-06-10,7.538747310638428,16.640478134155273,83.1946792602539,7.5528904198560145,16.656341074077638,83.2937638195909,7.288669014170197,16.453292538436,80.82422117816175,7.3681163230284925,16.453292538436,82.21143408469351,776356000,18790000,317890600
2010-06-11,7.629028797149658,16.525287628173828,83.59864807128906,7.639561395911835,16.550882791599474,83.65200219087718,7.4442538910553955,16.35891479414746,82.40961008323214,7.47013417454778,16.54448369561737,82.46296420282026,545759200,14946000,214128200
2010-06-14,7.6522016525268555,16.480493545532227,83.4691162109375,7.798757243495897,16.627670308446756,84.69626738821479,7.644076595198969,16.46449641622707,83.38527315049004,7.702759261248445,16.618071054461478,84.23893948935022,602960400,13656400,207196100
2010-06-15,7.815008640289307,16.69486427307129,85.366943359375,7.819823727470588,16.70126337092125,85.44316268148499,7.688916357280409,16.496497121734983,83.91112930187955,7.6931295585640305,16.582883111954775,84.05595008450162,585074000,16368600,238268700
2010-06-16,8.042513847351074,16.765256881713867,85.33648681640625,8.057560185892006,16.778053859775195,85.68710048315023,7.843293703523002,16.56368952608145,84.75720928149006,7.857437615329184,16.582886823928526,84.92489534279451,783678000,16784800,216374000
2010-06-17,8.181547164916992,16.7524471282959,85.47367858886719,8.212543879461212,16.86122930005766,85.6184994172625,8.110224908432608,16.650064051402776,84.64287782950402,8.14332782132335,16.79723957187382,85.58038683658056,872855200,20740200,263185800
2010-06-18,8.24775218963623,16.7364559173584,85.56637573242188,8.275740279004205,16.870833295591723,85.87270372856378,8.16800433615557,16.720457564280448,85.29067586162856,8.192982193166245,16.762051085377756,85.64295773145736,784621600,28405800,174006600
2010-06-21,8.130386352539062,16.79085350036621,85.32129669189453,8.396413383758123,16.950827334653813,86.69213003919276,8.087051388900488,16.723664782886257,84.84647902245659,8.3566897340549,16.89963575650192,86.63086795509682,776490400,18346400,213140700
2010-06-22,8.241129875183105,16.784452438354492,83.91217803955078,8.3049281395837,16.982820848443453,85.69656727952972,8.170410328395342,16.77485439998041,83.78964800742352,8.190271748978335,16.784452438354492,85.32131138742287,717262000,20805000,239355400
2010-06-23,8.154464721679688,16.714059829711914,83.65177917480469,8.265510667246634,16.845238270746375,84.26444088272122,8.062077240017848,16.640470822336226,83.07740553704062,8.263103123516942,16.816442943665493,83.96576705851037,768457200,20718000,254639900
